proj,op,state,job_num,job_name,images,fos,ref,held,scanner,datetext
17DC,Elvie,QC,122539,1000184789,00460,0,0,no,Cleopatra,2017-07-27
17DC,Adrian,Covers,122540,1000140444,00492,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122540,1000140444,00492,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122541,1000312650,00499,0,0,no,Wilhelmina,2017-07-27
17DC,Adrian,Covers,122542,1000184791,00513,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122542,1000184791,00513,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122543,1000312652,00540,0,0,no,Wilhelmina,2017-07-27
17DC,Elvie,QC,122544,1000312653,00512,0,0,X,Cleopatra,2017-07-27
17DC,Adrian,Covers,122545,1000312655,00486,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122545,1000312655,00486,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122546,1000312656,00446,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,QC,122547,1000312658,00450,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122549,1000312662,00492,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,Hold,122549,1000312662,00492,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,QC,122550,1000312664,00515,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122551,1000312666,00500,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122552,1000312667,00518,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,Hold,122552,1000312667,00518,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,Hold,122553,1000312669,00475,0,0,X,Wilhelmina,2017-07-27
17DC,Greg,Crop,122553,1000312669,00475,0,0,X,Wilhelmina,2017-07-27
17DC,Greg,Index,122553,1000312669,00475,0,475,X,Wilhelmina,2017-07-27
17DC,Adrian,Covers,122554,1000131205,00495,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122554,1000131205,00495,0,0,X,Gutenberg,2017-07-27
17DC,Adrian,Covers,122574,1000312671,00538,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122574,1000312671,00538,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122575,1000312673,00509,0,0,X,Wilhelmina,2017-07-27
17DC,Elvie,Hold,122575,1000312673,00509,0,0,X,Wilhelmina,2017-07-27
17DC,Adrian,Covers,122577,1000312731,00498,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122577,1000312731,00498,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122578,1000312733,00448,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122581,1000312737,00401,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122582,1000312738,00458,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,Hold,122582,1000312738,00458,0,0,X,Gutenberg,2017-07-27
17DC,Elvie,QC,122583,1000137392,00457,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122584,1000140423,00508,0,0,no,Wilhelmina,2017-07-27
17DC,Elvie,Hold,122585,1000312740,00452,0,0,X,Wilhelmina,2017-07-27
17DC,Renell,Scan,122594,1000315029,00120,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122594,1000315029,00120,0,0,no,Cleopatra,2017-07-27
17DC,Adrian,Covers,122595,1000315030,00108,0,0,X,Cleopatra,2017-07-27
17DC,Renell,Scan,122595,1000315030,00108,0,0,X,Cleopatra,2017-07-27
17DC,Renell,Hold,122595,1000315030,00108,0,0,X,Cleopatra,2017-07-27
17DC,Renell,Scan,122596,1000315031,00052,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122596,1000315031,00052,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Scan,122597,1000315032,00154,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122597,1000315032,00154,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Scan,122598,1000315033,00155,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122598,1000315033,00155,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Scan,122599,1000315034,00120,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122599,1000315034,00120,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Scan,122600,1000315035,00176,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122600,1000315035,00176,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Scan,122605,1000315042,00077,0,0,no,Cleopatra,2017-07-27
17DC,Renell,Covers,122605,1000315042,00077,0,0,no,Cleopatra,2017-07-27
17DC,Elvie,QC,122331,1000312929,00356,0,0,X,Wilhelmina,2017-07-28
17DC,Elvie,QC,122332,1000312930,00412,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122335,1000312932,00361,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122371,1000312755,00342,0,0,X,Wilhelmina,2017-07-28
17DC,Greg,C-Check,122403,1000312957,00202,0,0,no,Cleopatra,2017-07-28
17DC,Greg,C-Check,122404,1000060634,00227,0,0,no,Gutenberg,2017-07-28
17DC,Iwachow,Closed,122422,1000036369,00385,0,0,X,Wilhelmina,2017-07-28
17DC,Elvie,QC,122448,1000189860,00332,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122450,1000312988,00309,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122451,1000312989,00353,0,0,X,Wilhelmina,2017-07-28
17DC,Elvie,QC,122452,1000098331,00320,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122454,1000066613,00363,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122455,1000312990,00416,0,0,X,Wilhelmina,2017-07-28
17DC,Elvie,QC,122457,1000312992,00312,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122458,1000312993,00372,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122460,1000184809,00420,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122466,1000064937,00409,0,0,X,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122468,1000184806,00479,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122469,1000064926,00475,0,0,no,Cleopatra,2017-07-28
17DC,Adrian,Covers,122471,1000310613,00468,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122471,1000310613,00468,0,0,X,Cleopatra,2017-07-28
17DC,Adrian,Covers,122472,1000075059,00441,0,0,X,Wilhelmina,2017-07-28
17DC,ChiChi,C-Check,122472,1000075059,00441,0,0,X,Wilhelmina,2017-07-28
17DC,Judy,Crop,122473,1000070800,00490,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122473,1000070800,00490,0,490,X,Gutenberg,2017-07-28
17DC,Iwachow,Closed,122475,1000310616,00457,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122476,814333788,00256,0,0,no,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122482,1000075068,00435,0,0,X,Gutenberg,2017-07-28
17DC,Elvie,QC,122487,1000310622,00445,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122491,1000073457,00473,0,0,no,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122492,1000184796,00505,0,0,X,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122493,1000081308,00477,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122494,1000110435,00500,0,0,no,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122496,1000082756,00434,0,0,no,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122497,1000312598,00494,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122498,1000086978,00471,0,0,X,Gutenberg,2017-07-28
17DC,Iwachow,Closed,122499,1000089614,00453,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122500,1000089589,00499,0,0,no,Wilhelmina,2017-07-28
17DC,Judy,Crop,122501,1000312601,00435,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Index,122501,1000312601,00435,0,435,X,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122502,1000312603,00467,0,0,no,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122503,1000261469,00491,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122504,1000312605,00486,0,0,X,Wilhelmina,2017-07-28
17DC,Judy,Index,122504,1000312605,00486,0,486,X,Wilhelmina,2017-07-28
17DC,Adrian,Covers,122505,1000312607,00516,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122505,1000312607,00516,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122506,1000312608,00489,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122507,1000312609,00518,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Crop,122508,1000312611,00468,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122508,1000312611,00468,0,468,X,Gutenberg,2017-07-28
17DC,Iwachow,Closed,122509,1000312612,00429,0,0,no,Wilhelmina,2017-07-28
17DC,Judy,Crop,122510,1000312613,00513,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122510,1000312613,00513,0,513,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122511,1000312614,00425,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Index,122511,1000312614,00425,0,425,X,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122512,1000086947,00501,0,0,X,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122513,1000312615,00551,0,0,no,Wilhelmina,2017-07-28
17DC,Iwachow,Closed,122514,1000184811,00524,0,0,no,Cleopatra,2017-07-28
17DC,Adrian,Covers,122516,1000270124,00558,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122516,1000270124,00558,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Crop,122517,1000312620,00555,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122517,1000312620,00555,0,555,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122518,1000312622,00578,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122518,1000312622,00578,0,578,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122521,1000098313,00476,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Index,122521,1000098313,00476,0,476,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122523,1000312627,00453,0,0,X,Gutenberg,2017-07-28
17DC,Iwachow,Closed,122524,1000312629,00410,0,0,no,Cleopatra,2017-07-28
17DC,Iwachow,Closed,122528,1000259634,00494,0,0,no,Cleopatra,2017-07-28
17DC,Judy,Crop,122535,1000202716,00580,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122535,1000202716,00580,0,580,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122537,1000312645,00678,0,0,X,Cleopatra,2017-07-28
17DC,Judy,Index,122537,1000312645,00678,0,678,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122540,1000140444,00492,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122542,1000184791,00513,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122545,1000312655,00486,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122548,1000312660,00354,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Index,122548,1000312660,00354,0,354,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122554,1000131205,00495,0,0,X,Gutenberg,2017-07-28
17DC,Judy,Crop,122555,1000184792,00530,0,0,no,Gutenberg,2017-07-28
17DC,Judy,Index,122555,1000184792,00530,0,530,no,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122574,1000312671,00538,0,0,X,Gutenberg,2017-07-28
17DC,ChiChi,C-Check,122577,1000312731,00498,0,0,X,Gutenberg,2017-07-28
17DC,Adrian,Covers,122585,1000312740,00452,0,0,X,Wilhelmina,2017-07-28
17DC,ChiChi,C-Check,122595,1000315030,00108,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,Hold,122595,1000315030,00108,0,0,X,Cleopatra,2017-07-28
17DC,Greg,C-Check,122598,1000315033,00155,0,0,no,Cleopatra,2017-07-28
17DC,Adrian,Covers,122601,1000315036,00119,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122601,1000315036,00119,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122601,1000315036,00119,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Hold,122601,1000315036,00119,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122602,1000315037,00183,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122602,1000315037,00183,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Covers,122602,1000315037,00183,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122603,1000315038,00139,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122603,1000315038,00139,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Scan,122604,1000315041,00141,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Covers,122604,1000315041,00141,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122606,1000315045,00160,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122606,1000315045,00160,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Scan,122607,1000315040,00144,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122607,1000315040,00144,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Scan,122608,1000315039,00138,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122608,1000315039,00138,0,0,no,Cleopatra,2017-07-28
17DC,Adrian,Covers,122609,1000315043,00050,0,0,X,Cleopatra,2017-07-28
17DC,ChiChi,C-Check,122609,1000315043,00050,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122609,1000315043,00050,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Hold,122609,1000315043,00050,0,0,X,Cleopatra,2017-07-28
17DC,Renell,Scan,122610,1000315044,00047,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122610,1000315044,00047,0,0,no,Cleopatra,2017-07-28
17DC,Adrian,Scan,122611,1000315046,00612,0,0,X,Wilhelmina,2017-07-28
17DC,Renell,Scan,122613,1000315047,00101,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122613,1000315047,00101,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Scan,122614,1000315048,00072,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122614,1000315048,00072,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Scan,122615,1000315049,00056,0,0,no,Cleopatra,2017-07-28
17DC,Renell,Covers,122615,1000315049,00056,0,0,no,Cleopatra,2017-07-28
17DC,Greg,Crop,122403,1000312957,00202,0,0,no,Cleopatra,2017-07-29
17DC,Greg,Index,122403,1000312957,00202,0,202,no,Cleopatra,2017-07-29
17DC,Greg,Crop,122404,1000060634,00227,0,0,no,Gutenberg,2017-07-29
17DC,Greg,Index,122404,1000060634,00227,0,227,no,Gutenberg,2017-07-29
17DC,Greg,Crop,122598,1000315033,00155,0,0,no,Cleopatra,2017-07-29
17DC,Greg,Index,122598,1000315033,00155,0,155,no,Cleopatra,2017-07-29
17DC,Elvie,QC,122337,1000312934,00353,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122341,1000198719,00440,0,0,X,Gutenberg,2017-07-31
17DC,Greg,QC,122403,1000312957,00202,0,0,no,Cleopatra,2017-07-31
17DC,Greg,QC,122404,1000060634,00227,0,0,no,Gutenberg,2017-07-31
17DC,Elvie,Hold,122414,1000032267,00366,0,0,X,Wilhelmina,2017-07-31
17DC,Greg,QC,122471,1000310613,00468,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Crop,122471,1000310613,00468,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Index,122471,1000310613,00468,0,468,X,Cleopatra,2017-07-31
17DC,Greg,QC,122472,1000075059,00441,0,0,X,Wilhelmina,2017-07-31
17DC,Judy,Crop,122472,1000075059,00441,0,0,X,Wilhelmina,2017-07-31
17DC,Judy,Index,122472,1000075059,00441,0,441,X,Wilhelmina,2017-07-31
17DC,Elvie,QC,122473,1000070800,00490,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122489,1000310624,00495,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122501,1000312601,00435,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Crop,122503,1000261469,00491,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122503,1000261469,00491,0,491,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122504,1000312605,00486,0,0,X,Wilhelmina,2017-07-31
17DC,Judy,Crop,122505,1000312607,00516,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122505,1000312607,00516,0,516,X,Gutenberg,2017-07-31
17DC,Judy,Crop,122506,1000312608,00489,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122506,1000312608,00489,0,489,X,Gutenberg,2017-07-31
17DC,Judy,Crop,122507,1000312609,00518,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Index,122507,1000312609,00518,0,518,X,Cleopatra,2017-07-31
17DC,Elvie,QC,122508,1000312611,00468,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122510,1000312613,00513,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122511,1000312614,00425,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Crop,122516,1000270124,00558,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Index,122516,1000270124,00558,0,558,X,Cleopatra,2017-07-31
17DC,Elvie,QC,122517,1000312620,00555,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122518,1000312622,00578,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122521,1000098313,00476,0,0,X,Cleopatra,2017-07-31
17DC,Greg,QC,122522,1000312623,00563,0,0,no,Wilhelmina,2017-07-31
17DC,Judy,Crop,122523,1000312627,00453,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122523,1000312627,00453,0,453,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122526,1000312633,00531,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,Hold,122531,1000109015,00587,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122532,1000312640,00538,0,0,X,Wilhelmina,2017-07-31
17DC,Elvie,Hold,122532,1000312640,00538,0,0,X,Wilhelmina,2017-07-31
17DC,Elvie,QC,122534,1000184788,00559,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122535,1000202716,00580,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122537,1000312645,00678,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Crop,122540,1000140444,00492,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122540,1000140444,00492,0,492,X,Gutenberg,2017-07-31
17DC,Judy,Crop,122542,1000184791,00513,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122542,1000184791,00513,0,513,X,Gutenberg,2017-07-31
17DC,Judy,Crop,122545,1000312655,00486,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122545,1000312655,00486,0,486,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122548,1000312660,00354,0,0,X,Gutenberg,2017-07-31
17DC,Elvie,QC,122553,1000312669,00475,0,0,X,Wilhelmina,2017-07-31
17DC,Judy,Crop,122554,1000131205,00495,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122554,1000131205,00495,0,495,X,Gutenberg,2017-07-31
17DC,Greg,QC,122555,1000184792,00530,0,0,no,Gutenberg,2017-07-31
17DC,Judy,Crop,122574,1000312671,00538,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122574,1000312671,00538,0,538,X,Gutenberg,2017-07-31
17DC,Judy,Crop,122577,1000312731,00498,0,0,X,Gutenberg,2017-07-31
17DC,Judy,Index,122577,1000312731,00498,0,498,X,Gutenberg,2017-07-31
17DC,Elvie,Hold,122579,1000312735,00459,0,0,X,Gutenberg,2017-07-31
17DC,ChiChi,C-Check,122594,1000315029,00120,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122596,1000315031,00052,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122597,1000315032,00154,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122599,1000315034,00120,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122600,1000315035,00176,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122603,1000315038,00139,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122604,1000315041,00141,0,0,X,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122605,1000315042,00077,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122606,1000315045,00160,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122607,1000315040,00144,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122608,1000315039,00138,0,0,no,Cleopatra,2017-07-31
17DC,Judy,Crop,122609,1000315043,00050,0,0,X,Cleopatra,2017-07-31
17DC,Judy,Index,122609,1000315043,00050,0,49,X,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122610,1000315044,00047,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,Hold,122611,1000315046,00612,0,0,X,Wilhelmina,2017-07-31
17DC,ChiChi,C-Check,122613,1000315047,00101,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122614,1000315048,00072,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122615,1000315049,00056,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122616,1000315050,00151,0,0,X,Gutenberg,2017-07-31
17DC,Adrian,Covers,122616,1000315050,00151,0,0,X,Gutenberg,2017-07-31
17DC,Renell,Scan,122617,1000315051,00165,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122617,1000315051,00165,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122618,1000315052,00156,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122618,1000315052,00156,0,0,no,Gutenberg,2017-07-31
17DC,ChiChi,C-Check,122618,1000315052,00156,0,0,no,Gutenberg,2017-07-31
17DC,ChiChi,C-Check,122619,1000315053,00081,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122619,1000315053,00081,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122619,1000315053,00081,0,0,no,Cleopatra,2017-07-31
17DC,ChiChi,C-Check,122620,1000315058,00063,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122620,1000315058,00063,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122620,1000315058,00063,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122621,1000315059,00117,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122621,1000315059,00117,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122622,1000315060,00036,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122622,1000315060,00036,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122623,1000315061,00078,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122623,1000315061,00078,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122624,1000315062,00048,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122624,1000315062,00048,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122625,1000315063,00044,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122625,1000315063,00044,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122626,1000315064,00041,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122626,1000315064,00041,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122627,1000315065,00045,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122627,1000315065,00045,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122628,1000315066,00039,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122628,1000315066,00039,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122629,1000315067,00041,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122629,1000315067,00041,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122630,1000315068,00023,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122630,1000315068,00023,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122631,1000315069,00034,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122631,1000315069,00034,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122632,1000315070,00047,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122632,1000315070,00047,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122633,1000315071,00076,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122633,1000315071,00076,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122634,1000202730,00099,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122634,1000202730,00099,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122635,1000315072,00043,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122635,1000315072,00043,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122636,1000315073,00045,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122636,1000315073,00045,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122637,1000315074,00072,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122637,1000315074,00072,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122638,1000184777,00064,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122638,1000184777,00064,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122639,1000315075,00063,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122639,1000315075,00063,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Scan,122640,1000315076,00034,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122640,1000315076,00034,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122641,1000315077,00048,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122641,1000315077,00048,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122642,1000315078,00081,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122642,1000315078,00081,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122643,1000315079,00033,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122643,1000315079,00033,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122644,1000315080,00056,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122644,1000315080,00056,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Scan,122646,1000179961,00056,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122646,1000179961,00056,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122647,1000315082,00054,0,0,no,Cleopatra,2017-07-31
17DC,Renell,Covers,122647,1000315082,00054,0,0,no,Cleopatra,2017-07-31
17DC,Adrian,Scan,122648,1000315083,00066,0,0,no,Gutenberg,2017-07-31
17DC,Adrian,Covers,122648,1000315083,00066,0,0,no,Gutenberg,2017-07-31
17DC,Renell,Scan,122649,1000315084,00050,0,0,no,Cleopatra,2017-07-31
